district,year,week,temp,rainfall,humidity
chattagram,1977,38,28,8,84
chattagram,1977,39,28,3,83
chattagram,1977,40,27,82,85
chattagram,1977,41,28,0,81
chattagram,1977,42,26,1,79
chattagram,1977,43,26,27,83
chattagram,1977,44,26,46,85
chattagram,1977,45,25,0,77
chattagram,1977,46,24,0,77
chattagram,1977,47,24,3,85
chattagram,1977,48,23,0,73
chattagram,1977,49,21,0,72
chattagram,1977,50,21,0,74
chattagram,1977,51,20,0,71
chattagram,1977,52,19,0,73
chattagram,1978,1,17,0,64
chattagram,1978,2,18,0,70
chattagram,1978,3,20,0,73
chattagram,1978,4,19,0,64
chattagram,1978,5,21,0,68
chattagram,1978,6,20,0,64
chattagram,1978,7,24,0,66
chattagram,1978,8,21,0,66
chattagram,1978,9,24,0,69
chattagram,1978,10,25,0,61
chattagram,1978,11,25,0,57
chattagram,1978,12,27,0,61
chattagram,1978,13,26,5,75
chattagram,1978,14,27,1,74
chattagram,1978,15,27,10,74
chattagram,1978,16,26,34,80
chattagram,1978,17,29,0,77
chattagram,1978,18,28,67,79
chattagram,1978,19,28,28,83
chattagram,1978,20,29,151,82
chattagram,1978,21,27,110,83
chattagram,1978,22,27,145,84
chattagram,1978,23,26,275,87
chattagram,1978,24,29,8,81
chattagram,1978,25,27,219,88
chattagram,1978,26,27,181,84
chattagram,1978,27,28,37,83
chattagram,1978,28,28,84,85
chattagram,1978,29,27,82,89
chattagram,1978,30,28,70,86
chattagram,1978,31,28,67,88
chattagram,1978,32,29,36,84
chattagram,1978,33,29,28,84
chattagram,1978,34,28,12,81
chattagram,1978,35,27,248,89
chattagram,1978,36,27,66,89
chattagram,1978,37,28,28,82
chattagram,1978,38,28,170,87
chattagram,1978,39,27,104,85
chattagram,1978,40,28,56,85
chattagram,1978,41,28,33,85
chattagram,1978,42,28,50,81
chattagram,1978,43,28,6,82
chattagram,1978,44,27,8,79
chattagram,1978,45,25,0,76
chattagram,1978,46,25,0,76
chattagram,1978,47,25,0,80
chattagram,1978,48,23,0,69
chattagram,1978,49,23,0,76
chattagram,1978,50,22,0,74
chattagram,1978,51,20,0,71
chattagram,1978,52,20,0,70
chattagram,1979,1,19,0,69
chattagram,1979,2,19,0,69
chattagram,1979,3,21,1,67
chattagram,1979,4,21,0,66
chattagram,1979,5,22,2,73
chattagram,1979,6,21,0,65
chattagram,1979,7,22,0,61
chattagram,1979,8,23,0,58
chattagram,1979,9,23,0,51
chattagram,1979,10,24,0,62
chattagram,1979,11,24,0,71
chattagram,1979,12,26,1,80
chattagram,1979,13,27,0,80
chattagram,1979,14,27,5,79
chattagram,1979,15,28,0,76
chattagram,1979,16,28,2,73
chattagram,1979,17,30,9,76
chattagram,1979,18,28,128,78
chattagram,1979,19,30,3,74
chattagram,1979,20,30,80,80
chattagram,1979,21,31,22,75
chattagram,1979,22,31,7,75
chattagram,1979,23,28,177,84
chattagram,1979,24,26,215,88
chattagram,1979,25,30,2,77
chattagram,1979,26,27,303,88
chattagram,1979,27,29,73,83
chattagram,1979,28,28,57,84
chattagram,1979,29,27,264,89
chattagram,1979,30,29,8,81
chattagram,1979,31,29,11,80
chattagram,1979,32,28,38,81
chattagram,1979,33,27,412,92
chattagram,1979,34,26,412,88
chattagram,1979,35,27,29,84
chattagram,1979,36,27,23,86
chattagram,1979,37,26,261,89
chattagram,1979,38,29,91,81
chattagram,1979,39,28,46,84
chattagram,1979,40,28,59,82
chattagram,1979,41,28,0,79
chattagram,1979,42,27,0,78
chattagram,1979,43,27,0,79
chattagram,1979,44,27,0,76
chattagram,1979,45,26,0,74
chattagram,1979,46,26,0,71
chattagram,1979,47,26,5,79
chattagram,1979,48,25,83,85
chattagram,1979,49,23,0,79
chattagram,1979,50,23,0,74
chattagram,1979,51,20,0,69
chattagram,1979,52,19,0,74
chattagram,1980,1,20,0,73
chattagram,1980,2,18,0,70
chattagram,1980,3,20,0,66
chattagram,1980,4,20,0,67
chattagram,1980,5,20,0,67
chattagram,1980,6,21,2,66
chattagram,1980,7,21,0,63
chattagram,1980,8,22,26,74
chattagram,1980,9,23,16,73
chattagram,1980,10,23,22,80
chattagram,1980,11,25,0,56
chattagram,1980,12,26,0,78
chattagram,1980,13,28,14,78
chattagram,1980,14,29,0,68
chattagram,1980,15,29,13,74
chattagram,1980,16,29,32,77
chattagram,1980,17,30,0,75
chattagram,1980,18,29,26,78
chattagram,1980,19,25,151,84
chattagram,1980,20,28,110,79
chattagram,1980,21,30,0,76
chattagram,1980,22,28,170,82
chattagram,1980,23,26,435,86
chattagram,1980,24,29,2,81
chattagram,1980,25,28,61,84
chattagram,1980,26,29,16,79
chattagram,1980,27,28,146,83
chattagram,1980,28,28,50,83
chattagram,1980,29,27,279,91
chattagram,1980,30,28,141,84
chattagram,1980,31,28,60,81
chattagram,1980,32,27,252,90
chattagram,1980,33,28,42,83
chattagram,1980,34,28,80,84
chattagram,1980,35,28,284,88
chattagram,1980,36,28,63,86
chattagram,1980,37,29,42,82
chattagram,1980,38,29,24,84
chattagram,1980,39,28,100,86
chattagram,1980,40,27,82,85
chattagram,1980,41,28,9,82
chattagram,1980,42,27,120,84
chattagram,1980,43,26,64,82
chattagram,1980,44,26,0,77
chattagram,1980,45,26,0,72
chattagram,1980,46,26,0,72
chattagram,1980,47,24,0,73
chattagram,1980,48,22,0,71
chattagram,1980,49,21,0,71
chattagram,1980,50,22,0,70
chattagram,1980,51,19,0,70
chattagram,1980,52,21,0,71
chattagram,1981,1,20,0,68
chattagram,1981,2,19,15,80
chattagram,1981,3,20,0,74
chattagram,1981,4,20,0,72
chattagram,1981,5,21,0,67
chattagram,1981,6,21,0,64
chattagram,1981,7,20,2,70
chattagram,1981,8,23,0,68
chattagram,1981,9,24,0,65
chattagram,1981,10,25,1,63
chattagram,1981,11,24,10,67
chattagram,1981,12,26,0,68
chattagram,1981,13,23,118,76
chattagram,1981,14,24,28,80
chattagram,1981,15,27,0,78
chattagram,1981,16,23,182,83
chattagram,1981,17,26,69,81
chattagram,1981,18,28,3,75
chattagram,1981,19,27,8,78
chattagram,1981,20,28,146,79
chattagram,1981,21,29,26,79
chattagram,1981,22,27,158,81
chattagram,1981,23,28,131,84
chattagram,1981,24,29,38,81
chattagram,1981,25,28,53,81
chattagram,1981,26,27,91,89
chattagram,1981,27,26,577,94
chattagram,1981,28,28,50,85
chattagram,1981,29,27,185,89
chattagram,1981,30,28,5,83
chattagram,1981,31,27,63,88
chattagram,1981,32,28,86,84
chattagram,1981,33,28,49,80
chattagram,1981,34,28,21,86
chattagram,1981,35,28,183,83
chattagram,1981,36,27,96,87
chattagram,1981,37,26,48,90
chattagram,1981,38,29,2,78
chattagram,1981,39,29,0,78
chattagram,1981,40,28,21,81
chattagram,1981,41,29,0,77
chattagram,1981,42,28,3,82
chattagram,1981,43,28,0,74
chattagram,1981,44,27,0,71
chattagram,1981,45,27,0,74
chattagram,1981,46,26,0,70
chattagram,1981,47,25,1,79
chattagram,1981,48,24,0,66
chattagram,1981,49,21,0,70
chattagram,1981,50,21,0,71
chattagram,1981,51,20,0,71
chattagram,1981,52,20,0,73
chattagram,1981,53,20,0,72
chattagram,1982,1,20,0,71
chattagram,1982,2,19,0,70
chattagram,1982,3,19,0,70
chattagram,1982,4,22,0,66
chattagram,1982,5,20,0,68
chattagram,1982,6,21,0,67
chattagram,1982,7,23,7,76
chattagram,1982,8,24,0,63
chattagram,1982,9,23,26,66
chattagram,1982,10,24,26,65
chattagram,1982,11,25,0,72
chattagram,1982,12,27,1,65
chattagram,1982,13,27,3,77
chattagram,1982,14,28,7,76
chattagram,1982,15,27,55,75
chattagram,1982,16,26,19,79
chattagram,1982,17,28,59,79
chattagram,1982,18,29,5,80
chattagram,1982,19,29,25,77
chattagram,1982,20,31,0,69
chattagram,1982,21,30,14,74
chattagram,1982,22,29,39,78
chattagram,1982,23,27,67,85
chattagram,1982,24,26,451,92
chattagram,1982,25,27,188,87
chattagram,1982,26,28,57,84
chattagram,1982,27,29,8,81
chattagram,1982,28,29,14,81
chattagram,1982,29,27,75,89
chattagram,1982,30,26,419,91
chattagram,1982,31,27,165,91
chattagram,1982,32,28,93,85
chattagram,1982,33,28,88,86
chattagram,1982,34,27,327,88
chattagram,1982,35,28,88,84
chattagram,1982,36,29,34,80
chattagram,1982,37,28,236,84
chattagram,1982,38,28,10,80
chattagram,1982,39,27,85,87
chattagram,1982,40,28,4,82
chattagram,1982,41,28,0,79
chattagram,1982,42,29,1,76
chattagram,1982,43,27,0,74
chattagram,1982,44,26,0,72
chattagram,1982,45,23,43,79
chattagram,1982,46,24,0,76
chattagram,1982,47,23,0,70
chattagram,1982,48,20,0,72
chattagram,1982,49,20,0,73
chattagram,1982,50,21,0,73
chattagram,1982,51,20,0,75
chattagram,1982,52,19,1,73
chattagram,1983,1,18,0,74
chattagram,1983,2,20,0,72
chattagram,1983,3,20,0,73
chattagram,1983,4,21,0,73
chattagram,1983,5,19,6,63
chattagram,1983,6,21,0,62
chattagram,1983,7,23,1,70
chattagram,1983,8,22,42,75
chattagram,1983,9,23,3,73
chattagram,1983,10,26,0,76
chattagram,1983,11,25,42,81
chattagram,1983,12,26,34,75
chattagram,1983,13,27,0,79
chattagram,1983,14,28,25,80
chattagram,1983,15,26,130,80
chattagram,1983,16,28,25,69
chattagram,1983,17,27,66,78
chattagram,1983,18,27,103,80
chattagram,1983,19,28,27,79
chattagram,1983,20,29,43,79
chattagram,1983,21,29,22,76
chattagram,1983,22,29,40,80
chattagram,1983,23,29,16,78
chattagram,1983,24,27,505,87
chattagram,1983,25,30,10,78
chattagram,1983,26,27,81,86
chattagram,1983,27,28,653,85
chattagram,1983,28,29,0,77
chattagram,1983,29,28,32,82
chattagram,1983,30,28,84,83
chattagram,1983,31,26,1028,90
chattagram,1983,32,29,16,81
chattagram,1983,33,29,3,80
chattagram,1983,34,27,410,88
chattagram,1983,35,28,25,83
chattagram,1983,36,28,85,83
chattagram,1983,37,27,45,86
chattagram,1983,38,29,0,81
chattagram,1983,39,29,14,78
chattagram,1983,40,28,168,84
chattagram,1983,41,27,123,88
chattagram,1983,42,26,92,82
chattagram,1983,43,27,0,77
chattagram,1983,44,28,0,80
chattagram,1983,45,24,45,87
chattagram,1983,46,25,6,81
chattagram,1983,47,24,6,81
chattagram,1983,48,22,0,69
chattagram,1983,49,21,0,75
chattagram,1983,50,21,0,77
chattagram,1983,51,20,0,70
chattagram,1983,52,18,52,75
chattagram,1984,1,19,0,73
chattagram,1984,2,20,0,73
chattagram,1984,3,19,1,73
chattagram,1984,4,20,0,69
chattagram,1984,5,21,0,65
chattagram,1984,6,20,0,71
chattagram,1984,7,22,0,66
chattagram,1984,8,23,0,63
chattagram,1984,9,22,0,67
chattagram,1984,10,23,0,76
chattagram,1984,11,25,0,78
chattagram,1984,12,26,0,71
chattagram,1984,13,27,0,78
chattagram,1984,14,27,26,82
chattagram,1984,15,28,17,67
chattagram,1984,16,28,0,78
chattagram,1984,17,27,82,83
chattagram,1984,18,28,45,79
chattagram,1984,19,25,267,87
chattagram,1984,20,28,115,86
chattagram,1984,21,30,1,79
chattagram,1984,22,28,73,83
chattagram,1984,23,29,66,79
chattagram,1984,24,28,81,85
chattagram,1984,25,26,295,93
chattagram,1984,26,28,80,81
chattagram,1984,27,28,142,84
chattagram,1984,28,26,474,93
chattagram,1984,29,28,129,83
chattagram,1984,30,28,44,81
chattagram,1984,31,28,51,82
chattagram,1984,32,28,29,84
chattagram,1984,33,28,72,87
chattagram,1984,34,27,168,89
chattagram,1984,35,27,25,86
chattagram,1984,36,27,163,88
chattagram,1984,37,28,8,82
chattagram,1984,38,28,2,79
chattagram,1984,39,29,0,77
chattagram,1984,40,28,48,86
chattagram,1984,41,28,11,81
chattagram,1984,42,28,15,83
chattagram,1984,43,27,48,80
chattagram,1984,44,27,0,78
chattagram,1984,45,25,0,76
chattagram,1984,46,23,0,73
chattagram,1984,47,23,0,76
chattagram,1984,48,23,0,73
chattagram,1984,49,22,0,74
chattagram,1984,50,21,2,78
chattagram,1984,51,18,0,72
chattagram,1984,52,20,0,72
chattagram,1985,1,19,17,75
chattagram,1985,2,21,0,71
chattagram,1985,3,19,0,71
chattagram,1985,4,20,0,71
chattagram,1985,5,22,0,73
chattagram,1985,6,21,0,69
chattagram,1985,7,21,6,70
chattagram,1985,8,22,0,68
chattagram,1985,9,24,0,76
chattagram,1985,10,25,0,82
chattagram,1985,11,26,0,80
chattagram,1985,12,27,2,81
chattagram,1985,13,27,86,79
chattagram,1985,14,29,0,82
chattagram,1985,15,28,95,83
chattagram,1985,16,28,37,81
chattagram,1985,17,29,8,79
chattagram,1985,18,26,139,80
chattagram,1985,19,27,41,76
chattagram,1985,20,29,40,78
chattagram,1985,21,27,100,82
chattagram,1985,22,29,194,80
chattagram,1985,23,28,104,86
chattagram,1985,24,27,177,87
chattagram,1985,25,29,57,82
chattagram,1985,26,27,179,87
chattagram,1985,27,27,193,87
chattagram,1985,28,27,643,86
chattagram,1985,29,27,40,84
chattagram,1985,30,27,154,87
chattagram,1985,31,28,40,84
chattagram,1985,32,28,88,85
chattagram,1985,33,29,52,83
chattagram,1985,34,27,281,90
chattagram,1985,35,28,9,82
chattagram,1985,36,28,10,83
chattagram,1985,37,28,33,83
chattagram,1985,38,29,4,81
chattagram,1985,39,27,96,85
chattagram,1985,40,29,0,81
chattagram,1985,41,29,2,77
chattagram,1985,42,28,22,82
chattagram,1985,43,27,23,74
chattagram,1985,44,25,0,73
chattagram,1985,45,25,0,73
chattagram,1985,46,24,0,77
chattagram,1985,47,23,198,79
chattagram,1985,48,22,0,73
chattagram,1985,49,21,0,74
chattagram,1985,50,22,0,75
chattagram,1985,51,22,0,78
chattagram,1985,52,22,2,74
chattagram,1986,1,19,0,75
chattagram,1986,2,21,0,77
chattagram,1986,3,19,2,77
chattagram,1986,4,20,0,67
chattagram,1986,5,22,0,72
chattagram,1986,6,23,0,67
chattagram,1986,7,23,0,70
chattagram,1986,8,22,0,63
chattagram,1986,9,23,0,62
chattagram,1986,10,24,0,66
chattagram,1986,11,26,0,74
chattagram,1986,12,27,0,67
chattagram,1986,13,28,0,71
chattagram,1986,14,28,6,74
chattagram,1986,15,28,10,77
chattagram,1986,16,28,70,77
chattagram,1986,17,27,50,77
chattagram,1986,18,28,34,80
chattagram,1986,19,28,47,77
chattagram,1986,20,28,42,79
chattagram,1986,21,30,3,74
chattagram,1986,22,29,65,78
chattagram,1986,23,30,56,79
chattagram,1986,24,29,139,80
chattagram,1986,25,29,23,80
chattagram,1986,26,27,393,91
chattagram,1986,27,28,345,85
chattagram,1986,28,28,337,86
chattagram,1986,29,29,10,79
chattagram,1986,30,26,390,90
chattagram,1986,31,28,52,82
chattagram,1986,32,29,30,83
chattagram,1986,33,28,46,83
chattagram,1986,34,28,67,85
chattagram,1986,35,28,146,86
chattagram,1986,36,29,21,83
chattagram,1986,37,28,60,82
chattagram,1986,38,29,20,81
chattagram,1986,39,27,33,86
chattagram,1986,40,27,101,86
chattagram,1986,41,27,98,85
chattagram,1986,42,27,6,81
chattagram,1986,43,27,0,78
chattagram,1986,44,28,0,78
chattagram,1986,45,27,50,81
chattagram,1986,46,24,72,79
chattagram,1986,47,23,0,74
chattagram,1986,48,23,0,74
chattagram,1986,49,22,0,74
chattagram,1986,50,22,0,73
chattagram,1986,51,22,0,72
chattagram,1986,52,21,0,76
chattagram,1987,1,19,0,67
chattagram,1987,2,21,3,76
chattagram,1987,3,21,0,70
chattagram,1987,4,20,0,75
chattagram,1987,5,20,0,73
chattagram,1987,6,20,20,78
chattagram,1987,7,21,0,72
chattagram,1987,8,23,0,70
chattagram,1987,9,25,0,65
chattagram,1987,10,25,0,64
chattagram,1987,11,24,52,75
chattagram,1987,12,26,28,80
chattagram,1987,13,27,0,79
chattagram,1987,14,28,0,78
chattagram,1987,15,28,100,81
chattagram,1987,16,29,1,79
chattagram,1987,17,26,181,80
chattagram,1987,18,26,22,78
chattagram,1987,19,27,16,78
chattagram,1987,20,30,0,76
chattagram,1987,21,30,1,77
chattagram,1987,22,31,29,77
chattagram,1987,23,28,206,82
chattagram,1987,24,28,104,84
chattagram,1987,25,29,105,80
chattagram,1987,26,30,38,79
chattagram,1987,27,29,53,82
chattagram,1987,28,27,309,89
chattagram,1987,29,27,403,89
chattagram,1987,30,28,279,89
chattagram,1987,31,27,262,90
chattagram,1987,32,28,34,81
chattagram,1987,33,29,26,82
chattagram,1987,34,28,76,86
chattagram,1987,35,27,431,90
chattagram,1987,36,28,59,84
chattagram,1987,37,29,12,81
chattagram,1987,38,29,24,81
chattagram,1987,39,27,336,91
chattagram,1987,40,29,6,80
chattagram,1987,41,27,17,83
chattagram,1987,42,29,0,80
chattagram,1987,43,27,16,78
chattagram,1987,44,26,2,79
chattagram,1987,45,27,0,77
chattagram,1987,46,27,49,79
chattagram,1987,47,24,0,76
chattagram,1987,48,25,0,76
chattagram,1987,49,22,0,75
chattagram,1987,50,23,0,75
chattagram,1987,51,22,17,78
chattagram,1987,52,21,0,73
chattagram,1987,53,20,0,75
chattagram,1988,1,21,0,74
chattagram,1988,2,21,0,74
chattagram,1988,3,20,0,73
chattagram,1988,4,19,0,63
chattagram,1988,5,21,0,72
chattagram,1988,6,22,0,74
chattagram,1988,7,24,0,65
chattagram,1988,8,24,11,74
chattagram,1988,9,25,0,74
chattagram,1988,10,26,0,75
chattagram,1988,11,26,30,70
chattagram,1988,12,26,1,70
chattagram,1988,13,28,4,75
chattagram,1988,14,29,0,76
chattagram,1988,15,27,166,76
chattagram,1988,16,28,12,73
chattagram,1988,17,28,77,75
chattagram,1988,18,29,13,76
chattagram,1988,19,29,54,76
chattagram,1988,20,28,126,83
chattagram,1988,21,30,38,80
chattagram,1988,22,28,140,80
chattagram,1988,23,28,109,82
chattagram,1988,24,27,193,84
chattagram,1988,25,28,138,86
chattagram,1988,26,27,262,87
chattagram,1988,27,27,470,90
chattagram,1988,28,29,11,83
chattagram,1988,29,28,35,81
chattagram,1988,30,28,46,82
chattagram,1988,31,28,92,83
chattagram,1988,32,28,118,87
chattagram,1988,33,28,67,83
chattagram,1988,34,28,47,84
chattagram,1988,35,27,191,88
chattagram,1988,36,28,167,84
chattagram,1988,37,29,26,81
chattagram,1988,38,29,71,79
chattagram,1988,39,29,14,79
chattagram,1988,40,27,169,85
chattagram,1988,41,28,31,81
chattagram,1988,42,27,140,83
chattagram,1988,43,27,0,81
chattagram,1988,44,26,0,76
chattagram,1988,45,27,0,76
chattagram,1988,46,25,0,78
chattagram,1988,47,26,0,76
chattagram,1988,48,24,73,82
chattagram,1988,49,24,0,77
chattagram,1988,50,22,0,73
chattagram,1988,51,22,0,76
chattagram,1988,52,21,0,76
chattagram,1989,1,20,0,73
chattagram,1989,2,18,0,64
chattagram,1989,3,18,0,65
chattagram,1989,4,19,0,65
chattagram,1989,5,20,0,76
chattagram,1989,6,23,0,74
chattagram,1989,7,24,0,75
chattagram,1989,8,21,2,61
chattagram,1989,9,24,0,67
chattagram,1989,10,25,0,72
chattagram,1989,11,26,0,64
chattagram,1989,12,27,0,75
chattagram,1989,13,27,0,64
chattagram,1989,14,28,0,77
chattagram,1989,15,28,0,75
chattagram,1989,16,29,0,75
chattagram,1989,17,27,220,78
chattagram,1989,18,29,0,78
chattagram,1989,19,30,0,75
chattagram,1989,20,29,32,76
chattagram,1989,21,30,49,75
chattagram,1989,22,29,66,78
chattagram,1989,23,30,13,76
chattagram,1989,24,28,146,86
chattagram,1989,25,28,47,81
chattagram,1989,26,28,165,84
chattagram,1989,27,27,420,85
chattagram,1989,28,29,100,83
chattagram,1989,29,29,48,79
chattagram,1989,30,27,411,88
chattagram,1989,31,28,42,81
chattagram,1989,32,29,5,79
chattagram,1989,33,28,44,83
chattagram,1989,34,29,8,81
chattagram,1989,35,29,27,80
chattagram,1989,36,28,182,85
chattagram,1989,37,28,48,83
chattagram,1989,38,28,70,82
chattagram,1989,39,28,48,82
chattagram,1989,40,28,62,84
chattagram,1989,41,27,145,87
chattagram,1989,42,26,151,85
chattagram,1989,43,25,30,88
chattagram,1989,44,25,18,80
chattagram,1989,45,24,0,73
chattagram,1989,46,24,0,77
chattagram,1989,47,23,0,72
chattagram,1989,48,22,0,73
chattagram,1989,49,20,0,75
chattagram,1989,50,21,0,72
chattagram,1989,51,20,0,74
chattagram,1989,52,19,0,73
chattagram,1990,1,19,0,70
chattagram,1990,2,18,0,71
chattagram,1990,3,20,0,78
chattagram,1990,4,22,0,85
chattagram,1990,5,23,0,81
chattagram,1990,6,24,0,76
chattagram,1990,7,23,0,70
chattagram,1990,8,22,37,76
chattagram,1990,9,22,23,81
chattagram,1990,10,23,2,68
chattagram,1990,11,24,0,72
chattagram,1990,12,25,7,78
chattagram,1990,13,25,34,75
chattagram,1990,14,24,89,76
chattagram,1990,15,27,12,80
chattagram,1990,16,28,38,77
chattagram,1990,17,28,100,77
chattagram,1990,18,29,1,73
chattagram,1990,19,29,0,76
chattagram,1990,20,28,161,83
chattagram,1990,21,29,9,79
chattagram,1990,22,29,57,81
chattagram,1990,23,29,113,82
chattagram,1990,24,29,12,78
chattagram,1990,25,28,161,86
chattagram,1990,26,27,523,90
chattagram,1990,27,26,385,92
chattagram,1990,28,27,239,87
chattagram,1990,29,27,67,86
chattagram,1990,30,28,164,86
chattagram,1990,31,28,45,86
chattagram,1990,32,29,16,82
chattagram,1990,33,29,6,79
chattagram,1990,34,29,65,82
chattagram,1990,35,28,26,82
chattagram,1990,36,28,26,82
chattagram,1990,37,29,41,79
chattagram,1990,38,29,24,82
chattagram,1990,39,28,26,83
chattagram,1990,40,27,52,84
chattagram,1990,41,27,181,85
chattagram,1990,42,28,0,80
chattagram,1990,43,27,0,76
chattagram,1990,44,26,8,82
chattagram,1990,45,26,64,88
chattagram,1990,46,27,2,80
chattagram,1990,47,26,0,77
chattagram,1990,48,23,0,73
chattagram,1990,49,22,0,76
chattagram,1990,50,22,0,75
chattagram,1990,51,20,36,85
chattagram,1990,52,20,0,80
chattagram,1991,1,19,19,83
chattagram,1991,2,20,0,77
chattagram,1991,3,20,0,72
chattagram,1991,4,18,0,73
chattagram,1991,5,21,0,78
chattagram,1991,6,21,0,76
chattagram,1991,7,23,0,74
chattagram,1991,8,24,0,68
chattagram,1991,9,25,0,75
chattagram,1991,10,26,40,77
chattagram,1991,11,27,0,75
chattagram,1991,12,28,0,72
